TotalFinishedArea,LivingUnits,TotalAppraisedValue,SaleYear,SaleMonth,PriceRatio,AssrLandUse_APT FOUR,AssrLandUse_CONDOMINIMUM,AssrLandUse_MULTI DWLG,AssrLandUse_ONE FAMILY,AssrLandUse_THREE FAMILY,AssrLandUse_TWO FAMILY
3692.4,4.0,237100,2023,4,1.4339940953184311,True,False,False,False,False,False
2520.0,2.0,244700,2023,10,0.7764609726195342,False,False,False,False,False,True
1336.0,1.0,186000,2022,10,1.1827956989247312,False,False,False,True,False,False
1693.5,1.0,191500,2022,7,1.2532637075718016,False,False,False,True,False,False
1839.0,1.0,197200,2024,1,1.140973630831643,False,False,False,True,False,False
1396.50001,1.0,213200,2024,7,1.3555347091932457,False,False,False,True,False,False
1242.50001,1.0,197500,2022,9,0.810126582278481,False,False,False,True,False,False
1242.50001,1.0,197500,2023,7,1.3665822784810129,False,False,False,True,False,False
1265.125,1.0,184900,2022,8,1.216873985938345,False,False,False,True,False,False
1474.0,1.0,171600,2023,2,1.3403263403263403,False,False,False,True,False,False
1410.0,1.0,204100,2022,10,1.0779029887310143,False,False,False,True,False,False
1338.75,1.0,202900,2024,8,1.330704780680138,False,False,False,True,False,False
1671.0,1.0,192000,2021,7,0.9114583333333334,False,False,False,True,False,False
1417.5,1.0,187200,2022,8,1.0683760683760684,False,False,False,True,False,False
900.0,1.0,189600,2022,9,1.2130801687763713,False,False,False,True,False,False
1827.0,1.0,215900,2021,7,1.1718388142658638,False,False,False,True,False,False
1560.0,1.0,204700,2022,3,1.2212994626282363,False,False,False,True,False,False
1107.20001,1.0,166000,2023,10,1.1566265060240963,False,False,False,True,False,False
1039.0,1.0,167900,2021,12,1.1614055985705778,False,False,False,True,False,False
1148.80001,1.0,184200,2021,8,0.7654723127035831,False,False,False,True,False,False
1148.80001,1.0,184200,2022,3,1.031487513572204,False,False,False,True,False,False
1380.75,1.0,160200,2024,3,1.424469413233458,False,False,False,True,False,False
1234.5,1.0,183100,2021,3,1.0922992900054616,False,False,False,True,False,False
1090.0,1.0,202500,2021,6,1.165432098765432,False,False,False,True,False,False
1289.125,1.0,170100,2023,9,0.5291005291005291,False,False,False,True,False,False
1317.5,1.0,240000,2021,3,0.8541666666666666,False,False,False,True,False,False
1317.5,1.0,240000,2023,11,1.2916666666666667,False,False,False,True,False,False
1152.0,1.0,178500,2023,8,1.487394957983193,False,False,False,True,False,False
1219.5,1.0,183800,2021,5,1.0331882480957562,False,False,False,True,False,False
1344.0,1.0,191400,2022,4,1.1964472309299896,False,False,False,True,False,False
910.5,1.0,178000,2022,7,1.2078651685393258,False,False,False,True,False,False
1342.25,1.0,214400,2021,10,1.0960820895522387,False,False,False,True,False,False
1384.25,1.0,201500,2024,8,1.4392059553349876,False,False,False,True,False,False
1179.5,1.0,180000,2023,7,1.3327777777777778,False,False,False,True,False,False
1229.80001,1.0,184300,2024,8,1.465268583830711,False,False,False,True,False,False
1386.0,1.0,224600,2022,10,0.6901157613535174,False,False,False,True,False,False
1074.50001,1.0,157700,2021,10,1.2682308180088775,False,False,False,True,False,False
1302.5,1.0,209900,2020,10,0.9051929490233444,False,False,False,True,False,False
1195.20001,1.0,185900,2021,11,0.7649273803119957,False,False,False,True,False,False
1088.0,1.0,192800,2022,9,1.3278008298755186,False,False,False,True,False,False
1417.0,1.0,227700,2022,9,0.966183574879227,False,False,False,True,False,False
1183.0,1.0,188800,2023,11,1.4883474576271187,False,False,False,True,False,False
1305.0,1.0,194000,2021,7,1.056701030927835,False,False,False,True,False,False
1428.0,1.0,201900,2023,3,1.2877662209014364,False,False,False,True,False,False
1086.0,1.0,174900,2020,11,1.0005717552887363,False,False,False,True,False,False
1223.5,1.0,199300,2021,4,1.1038635223281483,False,False,False,True,False,False
912.0,1.0,198200,2020,12,1.008577194752775,False,False,False,True,False,False
1495.0,1.0,226900,2021,6,1.0577346848832083,False,False,False,True,False,False
1930.0,1.0,249600,2023,3,0.6810897435897436,False,False,False,True,False,False
1930.0,1.0,249600,2023,9,1.266025641025641,False,False,False,True,False,False
1002.0,1.0,221700,2021,12,0.9336941813261164,False,False,False,True,False,False
1123.0,1.0,198000,2022,6,1.3383838383838385,False,False,False,True,False,False
2018.75,1.0,229500,2021,4,1.028322440087146,False,False,False,True,False,False
3449.60001,2.0,265300,2021,6,1.0742555597436865,False,False,False,False,False,True
3120.0,2.0,243000,2023,5,1.3991769547325104,False,False,False,False,False,True
1878.0,1.0,195800,2021,3,1.0112359550561798,False,False,False,True,False,False
1878.0,1.0,195800,2024,3,1.3789581205311543,False,False,False,True,False,False
1552.0,1.0,220200,2021,3,1.01952770208901,False,False,False,True,False,False
2626.0,2.0,247100,2023,5,1.396195872116552,False,False,False,False,False,True
3199.5,2.0,281400,2021,1,0.9594882729211088,False,False,False,False,False,True
1646.5,1.0,179600,2023,11,1.252783964365256,False,False,False,True,False,False
1619.95001,1.0,209300,2023,7,1.3139034878165312,False,False,False,True,False,False
1008.0,1.0,195000,2024,6,1.3333333333333333,False,False,False,True,False,False
1777.0,1.0,279900,2024,7,1.2861736334405145,False,False,False,True,False,False
1630.0,1.0,213600,2020,10,0.9831460674157304,False,False,False,True,False,False
1151.40001,1.0,182400,2020,11,0.986842105263158,False,False,False,True,False,False
1091.0,1.0,193300,2021,11,1.174340403517848,False,False,False,True,False,False
1092.0,1.0,208600,2020,12,0.9635666347075744,False,False,False,True,False,False
1273.0,1.0,192900,2022,9,1.228615863141524,False,False,False,True,False,False
1414.40001,1.0,186600,2022,2,1.3129689174705252,False,False,False,True,False,False
3269.60001,2.0,267500,2023,1,1.102803738317757,False,False,False,False,False,True
2288.0,2.0,234000,2021,9,0.5923119658119658,False,False,False,False,False,True
1182.40001,1.0,206700,2024,6,1.4271891630382196,False,False,False,True,False,False
1182.40001,1.0,206700,2022,11,1.0159651669085632,False,False,False,True,False,False
1870.0,2.0,230200,2020,10,0.9904430929626412,False,False,False,False,False,True
1332.0,1.0,198200,2021,5,0.8945509586276489,False,False,False,True,False,False
3645.0,2.0,262100,2022,10,1.1064479206409767,False,False,False,False,False,True
3645.0,2.0,262100,2023,11,1.163677985501717,False,False,False,False,False,True
1214.5,1.0,210900,2021,9,1.1024182076813656,False,False,False,True,False,False
1730.60001,1.0,215200,2022,7,1.1384758364312269,False,False,False,True,False,False
1370.60001,1.0,190200,2024,7,1.3958990536277602,False,False,False,True,False,False
911.0,1.0,168900,2022,4,1.1545293072824157,False,False,False,True,False,False
1218.40001,1.0,170200,2022,5,0.8901292596944771,False,False,False,True,False,False
1224.0,1.0,186800,2021,5,0.8458244111349036,False,False,False,True,False,False
1380.0,1.0,207300,2022,6,1.3941148094548963,False,False,False,True,False,False
1632.0,1.0,213000,2021,6,1.07981220657277,False,False,False,True,False,False
1718.0,1.0,214600,2022,4,1.1183597390493942,False,False,False,True,False,False
1755.0,1.0,206300,2020,11,1.1003393116820164,False,False,False,True,False,False
2929.20001,2.0,257200,2021,1,1.088646967340591,False,False,False,False,False,True
2241.60001,1.0,203300,2021,12,0.6394490900147565,False,False,False,True,False,False
3068.0,2.0,257800,2021,3,0.969743987587277,False,False,False,False,False,True
3681.60001,3.0,276900,2022,2,1.1737089201877935,False,False,False,False,True,False
2492.0,2.0,245500,2022,3,0.9572301425661914,False,False,False,False,False,True
2870.40001,2.0,216900,2021,9,0.9912402028584602,False,False,False,False,False,True
2870.40001,2.0,216900,2022,5,1.4292300599354542,False,False,False,False,False,True
4173.0,3.0,266100,2022,5,1.1086057872980082,False,False,False,False,True,False
2078.5,1.0,209200,2020,11,1.0038240917782026,False,False,False,True,False,False
1480.0,1.0,223700,2023,12,1.394725078229772,False,False,False,True,False,False
1179.5,1.0,193400,2020,11,1.0237849017580145,False,False,False,True,False,False
3855.0,3.0,302500,2022,8,1.256198347107438,False,False,False,False,True,False
3279.0,2.0,179700,2024,9,1.263216471897607,False,False,False,False,False,True
1516.0,1.0,130300,2021,2,0.8825786646201075,False,False,False,True,False,False
2733.0,2.0,264400,2022,4,1.096444780635401,False,False,False,False,False,True
1523.0,1.0,200100,2021,11,1.1244377811094453,False,False,False,True,False,False
1409.375,1.0,187000,2020,12,1.106951871657754,False,False,False,True,False,False
3922.5,2.0,309000,2022,3,1.132686084142395,False,False,False,False,False,True
1516.0,1.0,218400,2022,3,1.1446886446886446,False,False,False,True,False,False
1516.0,1.0,218400,2020,10,0.6639194139194139,False,False,False,True,False,False
1735.0,1.0,211300,2021,6,1.045906294368197,False,False,False,True,False,False
2242.0,1.0,213800,2023,3,0.7015902712815716,False,False,False,True,False,False
2910.0,2.0,295600,2024,8,1.4377537212449256,False,False,False,False,False,True
1410.0,1.0,182600,2022,2,1.0350492880613362,False,False,False,True,False,False
3815.0,3.0,303900,2024,6,1.3655807831523528,False,False,False,False,True,False
3844.0,3.0,266300,2021,12,0.976342470897484,False,False,False,False,True,False
3889.0,3.0,263900,2022,7,1.2125805229253506,False,False,False,False,True,False
4182.5,3.0,328000,2024,7,1.3109756097560976,False,False,False,False,True,False
1683.0,1.0,207900,2021,7,0.8658008658008658,False,False,False,True,False,False
1397.0,1.0,203500,2024,2,1.031941031941032,False,False,False,True,False,False
3081.60001,2.0,278200,2021,9,0.9345794392523364,False,False,False,False,False,True
2070.0,2.0,260700,2023,9,1.4000767165324128,False,False,False,False,False,True
3964.5,3.0,304800,2024,6,1.4993438320209973,False,False,False,False,True,False
3732.0,3.0,312400,2021,10,1.088348271446863,False,False,False,False,True,False
3738.0,3.0,301500,2020,11,0.9950248756218906,False,False,False,False,True,False
3618.0,3.0,289100,2021,3,1.020408163265306,False,False,False,False,True,False
3618.0,3.0,289100,2023,5,1.3317191283292975,False,False,False,False,True,False
3900.0,3.0,309400,2021,8,0.8564964447317388,False,False,False,False,True,False
4054.5,3.0,204900,2020,11,1.0444119082479255,False,False,False,False,True,False
4197.0,3.0,308900,2021,12,1.0407898996438978,False,False,False,False,True,False
3100.75,2.0,253200,2021,8,1.0505529225908372,False,False,False,False,False,True
2184.0,2.0,188600,2023,12,1.325556733828208,False,False,False,False,False,True
3177.5,2.0,307000,2021,8,0.6123778501628665,False,False,False,False,False,True
1282.0,1.0,171500,2023,3,1.3119533527696794,False,False,False,True,False,False
2390.0,2.0,224500,2020,10,1.024053452115813,False,False,False,False,False,True
2390.0,2.0,268100,2021,9,1.063036180529653,False,False,False,False,False,True
3804.0,3.0,265200,2023,12,1.3197586726998491,False,False,False,False,True,False
3718.5,3.0,280300,2020,10,0.9275775954334642,False,False,False,False,True,False
2987.5,2.0,276700,2022,12,1.210697506324539,False,False,False,False,False,True
1454.75,1.0,95300,2020,12,0.9968520461699896,False,True,False,False,False,False
1362.0,1.0,181600,2021,11,1.2114537444933922,False,False,False,True,False,False
3006.0,3.0,255900,2023,5,1.328644001563111,False,False,False,False,True,False
2464.0,2.0,258600,2022,5,1.1214230471771076,False,False,False,False,False,True
1732.0,1.0,184800,2022,4,1.2716450216450217,False,False,False,True,False,False
1732.0,1.0,184800,2021,11,0.8170995670995671,False,False,False,True,False,False
1568.0,1.0,176600,2021,1,1.075877689694224,False,False,False,True,False,False
3132.0,3.0,266000,2020,11,1.0150375939849623,False,False,False,False,True,False
2889.0,3.0,297900,2021,7,1.0909701242027523,False,False,False,False,True,False
3006.5,3.0,271000,2023,7,1.3653136531365313,False,False,False,False,True,False
2784.0,3.0,230600,2021,6,0.7068516912402428,False,False,False,False,True,False
2760.0,3.0,260300,2021,4,1.094890510948905,False,False,False,False,True,False
2200.00001,2.0,229300,2021,12,1.13388573920628,False,False,False,False,False,True
2743.20001,2.0,270900,2023,11,1.08859357696567,False,False,False,False,False,True
3277.20001,2.0,271800,2021,3,0.8462104488594555,False,False,False,False,False,True
1400.0,1.0,153600,2023,8,1.4973958333333333,False,False,False,True,False,False
3404.0,3.0,265400,2024,1,1.3187641296156745,False,False,False,False,True,False
1164.0,1.0,91300,2021,2,1.4786418400876231,False,False,False,True,False,False
3295.0,3.0,234500,2021,1,0.9808102345415778,False,False,False,False,True,False
1112.0,1.0,98700,2022,3,1.165146909827761,False,False,False,True,False,False
1134.0,1.0,106400,2023,3,1.4896616541353382,False,False,False,True,False,False
1134.0,1.0,106400,2022,8,0.9617011278195488,False,False,False,True,False,False
1134.0,1.0,104600,2022,8,0.9782504780114722,False,False,False,True,False,False
1216.0,1.0,90600,2022,1,1.490066225165563,False,False,False,True,False,False
1216.0,1.0,103000,2022,8,1.3300970873786409,False,False,False,True,False,False
1156.0,1.0,75200,2023,6,1.0970744680851063,False,False,False,True,False,False
1199.0,1.0,108100,2023,8,1.2571692876965772,False,False,False,True,False,False
1388.00001,1.0,106100,2022,9,1.4608859566446748,False,False,False,True,False,False
1372.00001,1.0,99700,2022,11,1.168505516549649,False,False,False,True,False,False
2253.0,2.0,211900,2024,8,1.4157621519584709,False,False,False,False,False,True
3507.0,3.0,307400,2021,1,0.9108653220559532,False,False,False,False,True,False
3555.75,3.0,292400,2021,10,0.9678522571819426,False,False,False,False,True,False
3696.0,3.0,297200,2021,8,1.1302153432032302,False,False,False,False,True,False
3076.5,3.0,265800,2023,7,1.4108352144469527,False,False,False,False,True,False
3486.0,3.0,287800,2023,11,1.2508686587908269,False,False,False,False,True,False
3120.0,3.0,226400,2021,4,0.9187279151943464,False,False,False,False,True,False
3645.0,3.0,269400,2022,1,0.939123979213066,False,False,False,False,True,False
3450.0,3.0,274200,2022,5,1.2217359591539023,False,False,False,False,True,False
3562.5,3.0,284300,2022,7,1.2310939148786493,False,False,False,False,True,False
2970.0,3.0,258700,2022,2,1.2060301507537687,False,False,False,False,True,False
2970.0,3.0,258700,2023,12,1.4302280633938926,False,False,False,False,True,False
1140.00001,1.0,150900,2022,7,1.0337972166998013,False,False,False,True,False,False
1126.0,1.0,69500,2023,12,1.2249243165467627,False,True,False,False,False,False
1126.0,1.0,69500,2023,12,1.284178129496403,False,True,False,False,False,False
1126.0,1.0,69500,2023,12,1.3547705035971225,False,True,False,False,False,False
3386.5,3.0,196500,2024,8,0.8651399491094147,False,False,False,False,True,False
3696.0,3.0,260000,2023,12,1.4230769230769231,False,False,False,False,True,False
3888.0,3.0,270300,2021,2,0.9248982611912688,False,False,False,False,True,False
3429.0,3.0,183200,2020,10,0.7914847161572053,False,False,False,False,True,False
3744.0,3.0,303600,2021,10,1.0869565217391304,False,False,False,False,True,False
3150.0,3.0,262300,2023,1,1.2123522683949677,False,False,False,False,True,False
3585.0,3.0,275000,2020,11,0.9527272727272728,False,False,False,False,True,False
4455.0,3.0,282900,2021,12,1.0427712972781902,False,False,False,False,True,False
1395.0,1.0,172000,2024,6,0.5087209302325582,False,False,False,True,False,False
1676.0,1.0,183500,2021,11,0.9536784741144414,False,False,False,True,False,False
1783.0,1.0,176900,2022,6,1.4132278123233466,False,False,False,True,False,False
4590.5,3.0,326900,2023,11,1.015601101254206,False,False,False,False,True,False
1205.0,1.0,115900,2021,11,0.819672131147541,False,False,False,True,False,False
2182.0,2.0,230700,2021,12,1.1920242739488514,False,False,False,False,False,True
3532.5,3.0,268600,2022,6,1.0238272524199554,False,False,False,False,True,False
1960.0,1.0,182800,2021,2,0.7155361050328227,False,False,False,True,False,False
3102.0,3.0,282900,2024,2,1.3008130081300813,False,False,False,False,True,False
1620.0,2.0,100000,2023,6,1.35,False,False,False,False,False,True
1693.0,2.0,163400,2022,1,1.2239902080783354,False,False,False,False,False,True
3192.0,3.0,266500,2022,8,1.1782363977485928,False,False,False,False,True,False
3192.0,3.0,260900,2021,5,1.0348792640858566,False,False,False,False,True,False
3192.0,3.0,263700,2023,7,1.2703830109973455,False,False,False,False,True,False
3867.0,3.0,58200,2022,12,1.3058419243986257,False,False,False,False,True,False
3978.0,3.0,300900,2024,1,1.4622798271851114,False,False,False,False,True,False
1568.0,2.0,173500,2024,4,1.190835734870317,False,False,False,False,False,True
2649.5,3.0,142100,2022,3,1.080225193525686,False,False,False,False,True,False
3619.0,3.0,280800,2022,5,1.3030626780626782,False,False,False,False,True,False
3619.0,3.0,280800,2021,4,1.103988603988604,False,False,False,False,True,False
1798.0,2.0,197700,2023,2,1.0111279716742538,False,False,False,False,False,True
2648.40001,2.0,231000,2021,10,0.5194805194805194,False,False,False,False,False,True
3423.0,3.0,282500,2022,6,1.2106194690265486,False,False,False,False,True,False
2234.0,2.0,219200,2022,9,0.8211678832116789,False,False,False,False,False,True
3258.0,3.0,253100,2021,11,0.9280916633741604,False,False,False,False,True,False
1795.20001,1.0,191800,2023,5,1.4053962460896767,False,False,False,True,False,False
1384.0,1.0,180000,2020,11,0.9994444444444444,False,False,False,True,False,False
1384.0,1.0,160200,2022,7,1.1235955056179776,False,False,False,True,False,False
1689.60001,1.0,180300,2022,4,1.08153078202995,False,False,False,True,False,False
1440.0,1.0,165000,2022,11,1.0,False,False,False,True,False,False
2088.0,1.0,218400,2021,7,1.0668498168498168,False,False,False,True,False,False
