TotalFinishedArea,LivingUnits,SaleDate,SalePrice,TotalAppraisedValue,AssrLandUse,PriceRatio
3102.0,3.0,2024/02/21 00:00:00+00,368000.0,282900,THREE FAMILY,1.3008130081300813
1620.0,2.0,2023/06/28 00:00:00+00,135000.0,100000,TWO FAMILY,1.35
1693.0,2.0,2022/01/18 00:00:00+00,200000.0,163400,TWO FAMILY,1.2239902080783354
3192.0,3.0,2022/08/08 00:00:00+00,314000.0,266500,THREE FAMILY,1.1782363977485928
3192.0,3.0,2021/05/11 00:00:00+00,270000.0,260900,THREE FAMILY,1.0348792640858566
3192.0,3.0,2023/07/19 00:00:00+00,335000.0,263700,THREE FAMILY,1.2703830109973455
3867.0,3.0,2022/12/23 00:00:00+00,76000.0,58200,THREE FAMILY,1.3058419243986255
3978.0,3.0,2024/01/04 00:00:00+00,440000.0,300900,THREE FAMILY,1.4622798271851114
1568.0,2.0,2024/04/15 00:00:00+00,206610.0,173500,TWO FAMILY,1.190835734870317
2649.5,3.0,2022/03/21 00:00:00+00,153500.0,142100,THREE FAMILY,1.0802251935256861
3619.0,3.0,2022/05/23 00:00:00+00,365900.0,280800,THREE FAMILY,1.3030626780626782
3619.0,3.0,2021/04/20 00:00:00+00,310000.0,280800,THREE FAMILY,1.103988603988604
1798.0,2.0,2023/02/21 00:00:00+00,199900.0,197700,TWO FAMILY,1.0111279716742538
2648.40001,2.0,2021/10/01 00:00:00+00,120000.0,231000,TWO FAMILY,0.5194805194805194
3423.0,3.0,2022/06/28 00:00:00+00,342000.0,282500,THREE FAMILY,1.2106194690265486
2234.0,2.0,2022/09/02 00:00:00+00,180000.0,219200,TWO FAMILY,0.8211678832116789
3258.0,3.0,2021/11/17 00:00:00+00,234900.0,253100,THREE FAMILY,0.9280916633741604
